id,provider_name,provider_id,segment_name,country
7892328,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Branded Data > Mobilewalla > France > General Demography > High Income (BlueKai),france
7892329,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Branded Data > Mobilewalla > France > General Demography > Low Income (BlueKai),france
7850821,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,"Oracle Country-Specific Audiences > France (FR) > Auto, Cars and Trucks > In-Market > Body Styles > Cars > Luxury Cars (BlueKai)",france
7850855,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,"Oracle Country-Specific Audiences > France (FR) > Auto, Cars and Trucks > Interest (Affinity) > Body Styles > Cars > Luxury Cars (BlueKai)",france
7850692,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Oracle Country-Specific Audiences > France (FR) > Financial Services > Insurance > Interest (Affinity) > Home and Property Insurance (BlueKai),france
8575553,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Oracle Country-Specific Audiences > France (FR) > Hobbies and Interests (Affinity) > Shopping > Luxury Buyers (BlueKai),france
8573684,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Oracle Country-Specific Audiences > France (FR) > Lifestyles > Discretionary Spenders (Disposable Income) (BlueKai),france
8574810,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Oracle Country-Specific Audiences > France (FR) > Lifestyles > Discretionary Spenders (Disposable Income) > Young and Hip (BlueKai),france
8576703,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Oracle Country-Specific Audiences > France (FR) > Retail > Shopping Styles > Type > Luxury Shoppers (BlueKai),france
7866995,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Oracle Country-Specific Audiences > France > Autos > In-Market > Body Styles > Luxury Crossovers (BlueKai),france
7866992,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Oracle Country-Specific Audiences > France > Autos > In-Market > Body Styles > Luxury SUVs (BlueKai),france
7864444,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Oracle Country-Specific Audiences > France > B2B > Demographic > High Income (BlueKai),france
7868408,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Oracle Country-Specific Audiences > France > B2B > Firmographic > Industry > Financial & Insurance Services > Fund Management (BlueKai),france
7868402,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Oracle Country-Specific Audiences > France > B2B > Firmographic > Industry > Financial & Insurance Services > Investment Banking (BlueKai),france
7868403,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Oracle Country-Specific Audiences > France > B2B > Firmographic > Industry > Financial & Insurance Services > Securities & Commodities Brokerage (BlueKai),france
7868404,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Oracle Country-Specific Audiences > France > B2B > Firmographic > Industry > Financial & Insurance Services > Wealth Management (BlueKai),france
7866805,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Oracle Country-Specific Audiences > France > Financial Services > Insurance > Holders > Life Insurance (BlueKai),france
7866806,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Oracle Country-Specific Audiences > France > Financial Services > Insurance > In-Market > Life Insurance (BlueKai),france
7866814,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Oracle Country-Specific Audiences > France > Financial Services > Insurance > Interest > Life Insurance (BlueKai),france
9986824,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Branded Data > Factual - Geopulse Audiences > Germany > Behavioral - Auto > In-Market Auto Intenders - Luxury Cars (BlueKai),germany
9986655,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Branded Data > Factual - Geopulse Audiences > Germany > Behavioral - Retail > Luxury Goods Shoppers (Affluent Consumer) (BlueKai),germany
7892367,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Branded Data > Mobilewalla > Germany > General Demography > Average Income (BlueKai),germany
7892393,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Branded Data > Mobilewalla > Germany > General Demography > High Income (BlueKai),germany
7892394,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Branded Data > Mobilewalla > Germany > General Demography > Low Income (BlueKai),germany
11154262,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Branded Data > Nordic Data Resources > Germany > Household Income (BlueKai),germany
11156616,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Branded Data > Nordic Data Resources > Germany > Household Income > Elite Income (Super Target) (BlueKai),germany
11156443,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Branded Data > Nordic Data Resources > Germany > Household Income > High Income (Super Target) (BlueKai),germany
11152838,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Branded Data > Nordic Data Resources > Germany > Household Income > Low Income (Super Target) (BlueKai),germany
11154480,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Branded Data > Nordic Data Resources > Germany > Household Income > Medium Income (Super Target) (BlueKai),germany
7518109,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Branded Data > Semasio > Germany > Socio-Demographic > Income (BlueKai),germany
7518112,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Branded Data > Semasio > Germany > Socio-Demographic > Income > 2000 To 4000 (BlueKai),germany
7518115,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Branded Data > Semasio > Germany > Socio-Demographic > Income > 4000 Above (BlueKai),germany
7518118,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Branded Data > Semasio > Germany > Socio-Demographic > Income > Under 2000 (BlueKai),germany
7850886,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,"Oracle Country-Specific Audiences > Germany (DE) > Auto, Cars and Trucks > In-Market > Body Styles > Cars > Luxury Cars (BlueKai)",germany
7864568,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,"Oracle Country-Specific Audiences > Germany (DE) > Auto, Cars and Trucks > Interest (Affinity) > Body Styles > Cars > Luxury Cars (BlueKai)",germany
7849533,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Oracle Country-Specific Audiences > Germany (DE) > Financial Services > Insurance > Interest (Affinity) > Life Insurance (BlueKai),germany
8575595,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Oracle Country-Specific Audiences > Germany (DE) > Hobbies and Interests (Affinity) > Shopping > Luxury Buyers (BlueKai),germany
8573688,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Oracle Country-Specific Audiences > Germany (DE) > Lifestyles > Discretionary Spenders (Disposable Income) (BlueKai),germany
8574814,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Oracle Country-Specific Audiences > Germany (DE) > Lifestyles > Discretionary Spenders (Disposable Income) > Young and Hip (BlueKai),germany
8576735,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Oracle Country-Specific Audiences > Germany (DE) > Retail > Shopping Styles > Type > Luxury Shoppers (BlueKai),germany
7867159,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Oracle Country-Specific Audiences > Germany > Autos > In-Market > Body Styles > Luxury Crossovers (BlueKai),germany
7867158,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Oracle Country-Specific Audiences > Germany > Autos > In-Market > Body Styles > Luxury SUVs (BlueKai),germany
7864447,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Oracle Country-Specific Audiences > Germany > B2B > Demographic > High Income (BlueKai),germany
7868472,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Oracle Country-Specific Audiences > Germany > B2B > Firmographic > Industry > Financial & Insurance Services > Fund Management (BlueKai),germany
7868468,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Oracle Country-Specific Audiences > Germany > B2B > Firmographic > Industry > Financial & Insurance Services > Investment Banking (BlueKai),germany
7868469,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Oracle Country-Specific Audiences > Germany > B2B > Firmographic > Industry > Financial & Insurance Services > Securities & Commodities Brokerage (BlueKai),germany
7868470,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Oracle Country-Specific Audiences > Germany > B2B > Firmographic > Industry > Financial & Insurance Services > Wealth Management (BlueKai),germany
