id,category,country,segment_name,hit,provider_name,provider_id,name_processed
14587080,Kinder,italy,Adsquare Data Alliance > IT > Interests > Family and Relationships > Mums (adsquare),m[ou]ms?,Adsquare (Data Provider),2711,adsquare data alliance > it > interests > family and relationships > mums
13829551,Kinder,italy,Adsquare Data Alliance > IT > Interests > Family and Relationships > Mums with Babies (adsquare),m[ou]ms?,Adsquare (Data Provider),2711,adsquare data alliance > it > interests > family and relationships > mums with babies
24967612,Kinder,italy,Adsquare Data Alliance > IT > Interests > Family and Relationships > Mums with Young Children (adsquare),child(ren)?,Adsquare (Data Provider),2711,adsquare data alliance > it > interests > family and relationships > mums with young children
14740982,Kinder,italy,adsquare Data Alliance > IT > Interests > Shopping > Seasonal > Christmas > Christmas Shoppers - Families with Children (adsquare),shopp(er|ing),Adsquare (Data Provider),2711,adsquare data alliance > it > interests > shopping > seasonal > christmas > christmas shoppers - families with children
25422261,Kinder,italy,Adsquare Data Alliance > IT > Place Visits > By Category > Shopping > Clothing and Accessories > Children's Apparel (adsquare),shopp(er|ing),Adsquare (Data Provider),2711,adsquare data alliance > it > place visits > by category > shopping > clothing and accessories > children's apparel
7892618,Kinder,italy,Branded Data > Mobilewalla > Italy > General Demography > Young Mothers (BlueKai),mother,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,branded data > mobilewalla > italy > general demography > young mothers
4075693,Kinder,italy,International_EU - Italy Dads (Lotame),dads?,Lotame,422,international_eu - italy dads
4075696,Kinder,italy,International_EU - Italy Declared Parents (Lotame),parent(hood)?,Lotame,422,international_eu - italy declared parents
4075672,Kinder,italy,International_EU - Italy Household without Children (Lotame),child(ren)?,Lotame,422,international_eu - italy household without children
4075691,Kinder,italy,International_EU - Italy Moms (Lotame),m[ou]ms?,Lotame,422,international_eu - italy moms
1430783,Kinder,italy,International_EU - Italy Parenting (Lotame),parent(hood)?,Lotame,422,international_eu - italy parenting
4075689,Kinder,italy,International_EU - Italy Parents of Infants (Lotame),parent(hood)?,Lotame,422,international_eu - italy parents of infants
4075687,Kinder,italy,International_EU - Italy Parents of Pre-Teens (Lotame),parent(hood)?,Lotame,422,international_eu - italy parents of pre-teens
4075682,Kinder,italy,International_EU - Italy Parents of Teenagers (Lotame),parent(hood)?,Lotame,422,international_eu - italy parents of teenagers
4075678,Kinder,italy,International_EU - Italy Parents of Toddlers (Lotame),parent(hood)?,Lotame,422,international_eu - italy parents of toddlers
4075676,Kinder,italy,International_EU - Italy Parents of Young Children (Lotame),parent(hood)?,Lotame,422,international_eu - italy parents of young children
4075008,Kinder,italy,International_EU - Italy Shoppers Children's Clothing (Lotame),shopp(er|ing),Lotame,422,international_eu - italy shoppers children's clothing
7848639,Kinder,italy,Oracle Country-Specific Audiences > Italy (IT) > Demographic > Household Composition > Children in Household (BlueKai),child(ren)?,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,oracle country-specific audiences > italy (it) > demographic > household composition > children in household
7850044,Kinder,italy,Oracle Country-Specific Audiences > Italy (IT) > Demographic > Household Composition > Children in Household > Yes (BlueKai),child(ren)?,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,oracle country-specific audiences > italy (it) > demographic > household composition > children in household > yes
8576966,Kinder,italy,Oracle Country-Specific Audiences > Italy (IT) > Hobbies and Interests (Affinity) > Beauty and Style > Fashion and Accessories > Children's (BlueKai),child(ren)?,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,oracle country-specific audiences > italy (it) > hobbies and interests (affinity) > beauty and style > fashion and accessories > children's
8573902,Kinder,italy,Oracle Country-Specific Audiences > Italy (IT) > Hobbies and Interests (Affinity) > Parenting and Family (BlueKai),parent(hood)?,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,oracle country-specific audiences > italy (it) > hobbies and interests (affinity) > parenting and family
8575655,Kinder,italy,Oracle Country-Specific Audiences > Italy (IT) > Hobbies and Interests (Affinity) > Parenting and Family > Men's Interests (Affinity) (BlueKai),parent(hood)?,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,oracle country-specific audiences > italy (it) > hobbies and interests (affinity) > parenting and family > men's interests (affinity)
8575656,Kinder,italy,Oracle Country-Specific Audiences > Italy (IT) > Hobbies and Interests (Affinity) > Parenting and Family > Parenting Babies and Toddlers (BlueKai),parent(hood)?,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,oracle country-specific audiences > italy (it) > hobbies and interests (affinity) > parenting and family > parenting babies and toddlers
8575657,Kinder,italy,Oracle Country-Specific Audiences > Italy (IT) > Hobbies and Interests (Affinity) > Parenting and Family > Parenting Kids (BlueKai),parent(hood)?,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,oracle country-specific audiences > italy (it) > hobbies and interests (affinity) > parenting and family > parenting kids
8575653,Kinder,italy,Oracle Country-Specific Audiences > Italy (IT) > Hobbies and Interests (Affinity) > Parenting and Family > Women's Interests (Affinity) (BlueKai),parent(hood)?,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,oracle country-specific audiences > italy (it) > hobbies and interests (affinity) > parenting and family > women's interests (affinity)
8575663,Kinder,italy,Oracle Country-Specific Audiences > Italy (IT) > Hobbies and Interests (Affinity) > Shopping > Children's Products (BlueKai),shopp(er|ing),"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,oracle country-specific audiences > italy (it) > hobbies and interests (affinity) > shopping > children's products
8573241,Kinder,italy,Oracle Country-Specific Audiences > Italy (IT) > Life Stages and Events > Family and Children (Kids) (BlueKai),child(ren)?,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,oracle country-specific audiences > italy (it) > life stages and events > family and children (kids)
8574015,Kinder,italy,Oracle Country-Specific Audiences > Italy (IT) > Life Stages and Events > Family and Children (Kids) > New and Growing Families (BlueKai),child(ren)?,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,oracle country-specific audiences > italy (it) > life stages and events > family and children (kids) > new and growing families
8574013,Kinder,italy,Oracle Country-Specific Audiences > Italy (IT) > Life Stages and Events > Family and Children (Kids) > New Parents (BlueKai),parent(hood)?,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,oracle country-specific audiences > italy (it) > life stages and events > family and children (kids) > new parents
13586334,Kinder,italy,Oracle Country-Specific Audiences > Italy (IT) > Lifestyles > Parents and Family (BlueKai),parent(hood)?,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,oracle country-specific audiences > italy (it) > lifestyles > parents and family
8573692,Kinder,italy,Oracle Country-Specific Audiences > Italy (IT) > Lifestyles > Parents and Family > Moms (Mums) (BlueKai),parent(hood)?,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,oracle country-specific audiences > italy (it) > lifestyles > parents and family > moms (mums)
8574836,Kinder,italy,Oracle Country-Specific Audiences > Italy (IT) > Lifestyles > Parents and Family > Moms (Mums) > Trendy Moms (BlueKai),parent(hood)?,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,oracle country-specific audiences > italy (it) > lifestyles > parents and family > moms (mums) > trendy moms
7849666,Kinder,italy,Oracle Country-Specific Audiences > Italy (IT) > Media and Entertainment > Movies > Genres > Children and Family (BlueKai),child(ren)?,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,oracle country-specific audiences > italy (it) > media and entertainment > movies > genres > children and family
8576748,Kinder,italy,Oracle Country-Specific Audiences > Italy (IT) > Retail > Purchase-Based > Categories > Children's Products Buyers (BlueKai),child(ren)?,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,oracle country-specific audiences > italy (it) > retail > purchase-based > categories > children's products buyers
7850045,Kinder,italy,Oracle Country-Specific Audiences > Italy > Demographic > Household Composition > Children in Household > No (BlueKai),child(ren)?,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,oracle country-specific audiences > italy > demographic > household composition > children in household > no
15056040,Kinder,italy,zeotap > Italy > Demographics > Mothers & Families > New Parents,parent(hood)?,ZeoTap,7733,zeotap > italy > demographics > mothers & families > new parents
12267997,Kinder,italy,zeotap > Italy > Interest > Family & Parenting,parent(hood)?,ZeoTap,7733,zeotap > italy > interest > family & parenting
17034350,Kinder,italy,zeotap > Italy > Interest > moms to be,m[ou]ms?,ZeoTap,7733,zeotap > italy > interest > moms to be
16550328,Kinder,italy,zeotap > Italy > Interest > Mothers & Families > Babies & Toddlers,mother,ZeoTap,7733,zeotap > italy > interest > mothers & families > babies & toddlers
11797202,Kinder,italy,zeotap > Italy > Interest > Mothers / Mum (App Usage),m[ou]ms?,ZeoTap,7733,zeotap > italy > interest > mothers / mum
12393312,Kinder,italy,zeotap > Italy > Interest > Mums with pre-school kids (App Usage),kid\'?s?,ZeoTap,7733,zeotap > italy > interest > mums with pre-school kids
14326255,Kinder,italy,zeotap > Italy > Purchase Intent > Mothers & Families > Babies & Toddler Equipment,mother,ZeoTap,7733,zeotap > italy > purchase intent > mothers & families > babies & toddler equipment
14326288,Kinder,italy,zeotap > Italy > Purchase Intent > Mothers & Families > Babies & Toddler Equipment,mother,ZeoTap,7733,zeotap > italy > purchase intent > mothers & families > babies & toddler equipment
14326324,Kinder,italy,zeotap > Italy > Purchase Intent > Mothers & Families > Babies & Toddler Equipment,mother,ZeoTap,7733,zeotap > italy > purchase intent > mothers & families > babies & toddler equipment
14530181,Kinder,italy,zeotap > Italy > Purchase Intent > Mothers & Families > Babies & Toddler Equipment,mother,ZeoTap,7733,zeotap > italy > purchase intent > mothers & families > babies & toddler equipment
14530730,Kinder,italy,zeotap > Italy > Purchase Intent > Mothers & Families > Babies & Toddler Equipment,mother,ZeoTap,7733,zeotap > italy > purchase intent > mothers & families > babies & toddler equipment
15055211,Kinder,italy,zeotap > Italy > Purchase Intent > Mothers & Families > Babies & Toddlers,mother,ZeoTap,7733,zeotap > italy > purchase intent > mothers & families > babies & toddlers
4075657,persönliche Schwächen,italy,International_EU - Italy Relationship Status - Divorced (Lotame),divorce,Lotame,422,international_eu - italy relationship status - divorced
4075097,politische Meinungen,italy,International_EU - Italy Environmentalism (Lotame),(?!environ)mental,Lotame,422,international_eu - italy environmentalism
26344487,politische Meinungen,italy,Lotame > Custom > IT > Environmentalism,(?!environ)mental,Lotame,422,lotame > custom > it > environmentalism
